Path,Transcript,Intended Words,Produced Words,IPA,Error Category,Error Labels,IPA_Transcript,Child
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798242_ngram_segment_7.wav,and went through,through,,,Correct,[],ʌnd wɛnt θɹu,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798242_ngram_segment_8.wav,went through the,the,,,Correct,[],wɛnt θɹu ðɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798242_ngram_segment_9.wav,through the hoop,hoop,,,Correct,[],θɹu ðɪ hup,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798242_ngram_segment_10.wav,the hoop without,without,,,Correct,[],ðɪ hup wɪðaʊt,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798242_ngram_segment_11.wav,hoop without touching,touching,,,Correct,[],hup wɪðaʊt tʌtʃɪŋ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798242_ngram_segment_12.wav,without touching the,the,,,Correct,[],wɪðaʊt tʌtʃɪŋ ðɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798242_ngram_segment_13.wav,touching the rim,rim,,,Correct,[],tʌtʃɪŋ ðɪ ɹɪm,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_ngram_segment_1.wav,The,The,,,Correct,[],ðɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_ngram_segment_2.wav,The cheer,cheer,,,Correct,[],ðɪ tʃɪɹ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_ngram_segment_3.wav,The cheer f:.from,from,f:.from,f:.fɹʌm,Mixed Error+Disfluency Error,"['Prolongation', 'Stutter']",ðɪ tʃɪɹ f:.fɹʌm,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_ngram_segment_4.wav,cheer f:.from his,his,,,Correct,[],tʃɪɹ f:.fɹʌm hɪz,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_ngram_segment_5.wav,f:.from his friends,friends,,,Correct,[],f:.fɹʌm hɪz fɹɛndz,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_ngram_segment_6.wav,his friends was,was,,,Correct,[],hɪz fɹɛndz wʌz,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_ngram_segment_7.wav,friends was loud,loud,,,Correct,[],fɹɛndz wʌz laʊd,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_ngram_segment_8.wav,was loud and,and,,,Correct,[],wʌz laʊd ʌnd,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_ngram_segment_9.wav,loud and filled,filled,,,Correct,[],laʊd ʌnd fɪld,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_ngram_segment_10.wav,and filled Zade,Zade,,,Correct,[],ʌnd fɪld zeɪd,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_ngram_segment_11.wav,filled Zade with,with,,,Correct,[],fɪld zeɪd wɪð,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798243_ngram_segment_12.wav,Zade with pride,pride,,,Correct,[],zeɪd wɪð pɹaɪd,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_ngram_segment_1.wav,But,But,,,Correct,[],bʌt,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_ngram_segment_2.wav,But during,during,,,Correct,[],bʌt djʌɹɪŋ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_ngram_segment_3.wav,But during practice,practice,,,Correct,[],bʌt djʌɹɪŋ pɹæktɪs,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_ngram_segment_4.wav,during practice he,he,,,Correct,[],djʌɹɪŋ pɹæktɪs hʌ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_ngram_segment_5.wav,practice he took,took,,,Correct,[],pɹæktɪs hʌ tʊk,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_ngram_segment_6.wav,he took a,a,,,Correct,[],hʌ tʊk ʌ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_ngram_segment_7.wav,took a hard,hard,,,Correct,[],tʊk ʌ hɑɹd,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_ngram_segment_8.wav,a hard fall,fall,,,Correct,[],ʌ hɑɹd fɔl,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_ngram_segment_9.wav,hard fall and,and,,,Correct,[],hɑɹd fɔl ʌnd,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_ngram_segment_10.wav,fall and tore,tore,,,Correct,[],fɔl ʌnd tɔɹ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_ngram_segment_11.wav,and tore his,his,,,Correct,[],ʌnd tɔɹ hɪz,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798244_ngram_segment_12.wav,tore his sneaker,sneaker,,,Correct,[],tɔɹ hɪz snikər,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_ngram_segment_1.wav,His,His,,,Correct,[],hɪz,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_ngram_segment_2.wav,His friends,friends,,,Correct,[],hɪz fɹɛndz,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_ngram_segment_3.wav,His friends were,were,,,Correct,[],hɪz fɹɛndz wər,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_ngram_segment_4.wav,friends were friends,friends,,,Disfluency Error,['Word Repetition'],fɹɛndz wər fɹɛndz,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_ngram_segment_5.wav,were friends were,were,,,Disfluency Error,['Word Repetition'],wər fɹɛndz wər,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_ngram_segment_6.wav,friends were there,there,,,Correct,[],fɹɛndz wər ðər,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_ngram_segment_7.wav,were there to,to,,,Correct,[],wər ðər toʊ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_ngram_segment_8.wav,there to help,help,,,Correct,[],ðər toʊ hɛlp,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_ngram_segment_9.wav,to help and,and,,,Correct,[],toʊ hɛlp ʌnd,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_ngram_segment_10.wav,help and show,show,,,Correct,[],hɛlp ʌnd ʃoʊ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_ngram_segment_11.wav,and show the,they,the,ðə,Mixed Error+Orthographic Sub.+Phonological,"['Phonological', 'Vowel Substitution']",ʌnd ʃoʊ ðə,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798245_ngram_segment_12.wav,show the care,care,,,Correct,[],ʃoʊ ðə kɪʌɹ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_ngram_segment_1.wav,Zade,Zade,,,Correct,[],zeɪd,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_ngram_segment_2.wav,Zade sat,sat,,,Correct,[],zeɪd sæt,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_ngram_segment_3.wav,Zade sat on,on,,,Correct,[],zeɪd sæt ˈɑn,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_ngram_segment_4.wav,sat on the,the,,,Correct,[],sæt ˈɑn ðɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_ngram_segment_5.wav,on the bench,bench,,,Correct,[],ˈɑn ðɪ bɛntʃ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_ngram_segment_6.wav,the bench a,,a,æ,Structural Error,['Word Insertion'],ðɪ bɛntʃ æ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_ngram_segment_7.wav,bench a with,with,,,Correct,[],bɛntʃ æ wɪð,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_ngram_segment_8.wav,a with a,a,,,Correct,[],æ wɪð ʌ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_ngram_segment_9.wav,with a small,small,,,Correct,[],wɪð ʌ smɔl,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_ngram_segment_10.wav,a small te.tear,tear,te.tear,tɛ.tɛɹ,Mixed Error+Phonological+Orthographic Sub.+Disfluency Error,"['Vowel Substitution', 'Phonological', 'Stutter']",ʌ smɔl tɛ.tɛɹ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_ngram_segment_11.wav,small te.tear in,in,,,Correct,[],smɔl tɛ.tɛɹ ʌn,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_ngram_segment_12.wav,te.tear in his,his,,,Correct,[],tɛ.tɛɹ ʌn hɪz,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_ngram_segment_13.wav,in his eye,eye,,,Correct,[],ʌn hɪz aɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_ngram_segment_14.wav,his eye thinking,thinking,,,Correct,[],hɪz aɪ θɪŋkɪŋ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_ngram_segment_15.wav,eye thinking his,his,,,Correct,[],aɪ θɪŋkɪŋ hɪz,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_ngram_segment_16.wav,thinking his day,day,,,Correct,[],θɪŋkɪŋ hɪz deɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_ngram_segment_17.wav,his day was,was,,,Correct,[],hɪz deɪ wʌz,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798246_ngram_segment_18.wav,day was over,over,,,Correct,[],deɪ wʌz oʊvər,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_ngram_segment_1.wav,However,However,,,Correct,[],haʊɛvər,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_ngram_segment_2.wav,However his,his,,,Correct,[],haʊɛvər hɪz,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_ngram_segment_3.wav,However his friend,friend,,,Correct,[],haʊɛvər hɪz fɹɛnd,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_ngram_segment_4.wav,his friend Clare,Clare,,,Correct,[],hɪz fɹɛnd klɛɹ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_ngram_segment_5.wav,friend Clare cheer,came,cheer,tʃiɹ,Mixed Error+Disfluency Error+Visual Tracking+Phonological,"['Parent Correction', 'Backtrack', 'Consonant Substitution', 'Vowel Substitution']",fɹɛnd klɛɹ tʃiɹ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_ngram_segment_6.wav,Clare cheer from,to,from,fɹəm,Mixed Error+Disfluency Error+Phonological,"['Parent Correction', 'Consonant Substitution', 'Consonant Insertion', 'Vowel Substitution']",klɛɹ tʃiɹ fɹəm,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_ngram_segment_7.wav,cheer from his,him,his,hɪz,Mixed Error+Disfluency Error+Phonological+Orthographic Sub.,"['Parent Correction', 'Consonant Substitution', 'Phonological']",tʃiɹ fɹəm hɪz,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_ngram_segment_8.wav,from his what,,what,wʌt,Other,[],fɹəm hɪz wʌt,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_ngram_segment_9.wav,his what came,came,,,Correct,[],hɪz wʌt keɪm,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_ngram_segment_10.wav,what came to,to,,,Correct,[],wʌt keɪm toʊ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_ngram_segment_11.wav,came to him,him,,,Correct,[],keɪm toʊ ʌm,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_ngram_segment_12.wav,to him with,with,,,Correct,[],toʊ ʌm wɪð,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_ngram_segment_13.wav,him with a,a,,,Correct,[],ʌm wɪð ʌ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_ngram_segment_14.wav,with a silly,sly,silly,sɪli,Mixed Error+Orthographic Sub.+Phonological,"['Phonological', 'Vowel Insertion', 'Vowel Substitution', 'Contextual']",wɪð ʌ sɪli,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798247_ngram_segment_15.wav,a silly smile,smile,,,Correct,[],ʌ sɪli smaɪʌl,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_ngram_segment_1.wav,I,I,,,Correct,[],aɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_ngram_segment_2.wav,I have,have,,,Correct,[],aɪ hæv,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_ngram_segment_3.wav,I have a,a,,,Correct,[],aɪ hæv ʌ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_ngram_segment_4.wav,have a spare,spare,,,Correct,[],hæv ʌ spɛər,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_ngram_segment_5.wav,a spare pair,pair,,,Correct,[],ʌ spɛər pɛʌɹ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_ngram_segment_6.wav,spare pair of,in,of,əv,Mixed Error+Phonological+Orthographic Sub.+Disfluency Error,"['Consonant Substitution', 'Vowel Substitution', 'Phonological', 'Repair']",spɛər pɛʌɹ əv,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_ngram_segment_7.wav,pair of my,my,,,Correct,[],pɛʌɹ əv mˈaɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_ngram_segment_8.wav,of my in,in,,,Correct,[],əv mˈaɪ ʌn,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_ngram_segment_9.wav,my in my,my,,,Correct,[],mˈaɪ ʌn mˈaɪ,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_ngram_segment_10.wav,in my bag,bag,,,Correct,[],ʌn mˈaɪ beɪg,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_ngram_segment_11.wav,my bag ʃ.ʃi,she,,ʃ.ʃi,Disfluency Error,['Stutter'],mˈaɪ beɪg ʃ.ʃi,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798248_ngram_segment_12.wav,bag ʃ.ʃi said,said,,,Correct,[],beɪg ʃ.ʃi saɪd,ukKF4sCANzgmD16fyjMyO7VwR2A2
processed_audio/annotated_word_segments_ngram/uid_ukKF4sCANzgmD16fyjMyO7VwR2A2_sid_BhiSjyPVnnE8LlbHAvww_1742164812_195798249_ngram_segment_1.wav,Zade,Zade,,,Correct,[],zeɪd,ukKF4sCANzgmD16fyjMyO7VwR2A2
